task_id,title,description,type,status,priority,assignee,reporter,created_at,start_time,end_time,due_date,estimated_hours,actual_hours,category,board_name,sprint_name,labels,comments_count
1081,Story task for Testing,Please handle a Story related to Testing. Priority: Critical.,Story,To Do,Critical,diana,bob,2025-06-05 10:57:01,2025-06-06 10:57:01,,2025-06-10 10:57:01,12.4,,Testing,Sprint 5,Sprint 5,api,1
1082,Bug task for Testing,Please handle a Bug related to Testing. Priority: High.,Bug,Blocked,High,eve,bob,2025-06-11 19:07:31,2025-06-16 19:07:31,,2025-06-18 19:07:31,13.1,,Testing,Sprint 2,Sprint 2,database,1
1083,Bug task for Research,Please handle a Bug related to Research. Priority: Low.,Bug,Blocked,Low,eve,bob,2025-06-11 17:24:13,2025-06-16 17:24:13,,2025-06-25 17:24:13,6.5,,Research,Sprint 3,Sprint 3,"ui, ml, backend",4
1084,Bug task for Testing,Please handle a Bug related to Testing. Priority: Medium.,Bug,In Progress,Medium,charlie,eve,2025-06-07 05:58:19,2025-06-12 05:58:19,,2025-06-15 05:58:19,15.3,,Testing,Sprint 1,Sprint 1,api,5
1085,Story task for Design,Please handle a Story related to Design. Priority: Critical.,Story,In Progress,Critical,charlie,eve,2025-05-16 10:04:47,2025-05-17 10:04:47,,2025-05-27 10:04:47,15.1,,Design,Sprint 4,Sprint 4,backend,15
1086,Task task for Testing,Please handle a Task related to Testing. Priority: Medium.,Task,In Progress,Medium,diana,charlie,2025-06-05 04:50:01,2025-06-08 04:50:01,,2025-06-20 04:50:01,8.5,,Testing,Sprint 3,Sprint 3,"backend, auth, deploy",14
1087,Task task for Design,Please handle a Task related to Design. Priority: High.,Task,Review,High,eve,bob,2025-05-29 08:52:43,2025-05-30 08:52:43,,2025-06-04 08:52:43,13.1,,Design,Sprint 2,Sprint 2,api,2
1088,Bug task for Development,Please handle a Bug related to Development. Priority: High.,Bug,In Progress,High,alice,eve,2025-06-12 17:15:54,2025-06-17 17:15:54,,2025-06-20 17:15:54,10.7,,Development,Sprint 4,Sprint 4,"database, auth",1
1089,Task task for Design,Please handle a Task related to Design. Priority: Critical.,Task,Blocked,Critical,charlie,bob,2025-06-13 06:49:48,2025-06-18 06:49:48,,2025-06-20 06:49:48,10.7,,Design,Sprint 4,Sprint 4,ui,3
1090,Epic task for Development,Please handle a Epic related to Development. Priority: Critical.,Epic,Blocked,Critical,diana,eve,2025-06-13 12:11:47,2025-06-15 12:11:47,,2025-06-21 12:11:47,4.6,,Development,Sprint 2,Sprint 2,auth,6
1091,Epic task for Design,Please handle a Epic related to Design. Priority: Low.,Epic,Completed,Low,alice,eve,2025-06-13 22:58:54,2025-06-15 22:58:54,2025-06-17 22:58:54,2025-06-22 22:58:54,6.4,8.0,Design,Sprint 3,Sprint 3,backend,15
1092,Bug task for Design,Please handle a Bug related to Design. Priority: Medium.,Bug,To Do,Medium,diana,alice,2025-05-22 05:11:39,2025-05-23 05:11:39,,2025-06-02 05:11:39,2.7,,Design,Sprint 4,Sprint 4,"auth, api",8
1093,Task task for Testing,Please handle a Task related to Testing. Priority: Critical.,Task,To Do,Critical,diana,bob,2025-06-08 19:52:43,2025-06-09 19:52:43,,2025-06-21 19:52:43,11.4,,Testing,Sprint 5,Sprint 5,"deploy, ui, ml",8
1094,Epic task for Development,Please handle a Epic related to Development. Priority: Medium.,Epic,Blocked,Medium,charlie,alice,2025-05-15 07:47:34,2025-05-19 07:47:34,,2025-05-30 07:47:34,4.5,,Development,Sprint 1,Sprint 1,database,8
1095,Bug task for Testing,Please handle a Bug related to Testing. Priority: Low.,Bug,Completed,Low,alice,bob,2025-06-01 10:05:01,2025-06-05 10:05:01,2025-06-08 10:05:01,2025-06-10 10:05:01,15.0,16.7,Testing,Sprint 1,Sprint 1,"ml, deploy, auth",6
1096,Task task for Development,Please handle a Task related to Development. Priority: Medium.,Task,In Progress,Medium,eve,charlie,2025-06-07 21:25:49,2025-06-10 21:25:49,,2025-06-22 21:25:49,2.0,,Development,Sprint 5,Sprint 5,ml,4
1097,Bug task for Testing,Please handle a Bug related to Testing. Priority: Critical.,Bug,In Progress,Critical,eve,alice,2025-05-18 19:33:00,2025-05-23 19:33:00,,2025-05-27 19:33:00,5.7,,Testing,Sprint 1,Sprint 1,"api, auth",6
1098,Epic task for Development,Please handle a Epic related to Development. Priority: High.,Epic,Blocked,High,bob,diana,2025-06-06 06:53:32,2025-06-10 06:53:32,,2025-06-15 06:53:32,14.9,,Development,Sprint 3,Sprint 3,"ml, database, ui",6
1099,Epic task for Research,Please handle a Epic related to Research. Priority: Low.,Epic,Completed,Low,bob,alice,2025-05-31 08:44:22,2025-06-04 08:44:22,2025-06-05 08:44:22,2025-06-15 08:44:22,13.9,13.4,Research,Sprint 3,Sprint 3,"ui, backend",6
1100,Task task for Design,Please handle a Task related to Design. Priority: Low.,Task,Review,Low,bob,alice,2025-06-13 16:03:52,2025-06-14 16:03:52,,2025-06-23 16:03:52,10.9,,Design,Sprint 5,Sprint 5,"auth, deploy",1
1101,Story task for Testing,Please handle a Story related to Testing. Priority: Medium.,Story,To Do,Medium,eve,diana,2025-06-02 23:59:38,2025-06-03 23:59:38,,2025-06-13 23:59:38,6.0,,Testing,Sprint 5,Sprint 5,"database, api",0
1102,Bug task for Development,Please handle a Bug related to Development. Priority: Medium.,Bug,Completed,Medium,alice,bob,2025-06-07 19:34:58,2025-06-11 19:34:58,2025-06-15 19:34:58,2025-06-15 19:34:58,12.6,16.5,Development,Sprint 1,Sprint 1,"api, deploy",3
1103, including authentication and profile updates, to improve system usability and security. Focus on backend and UI integration.,Story,In Progress,Low,charlie,diana,2025-06-04 22:33:44,2025-06-06 22:33:44,,2025-06-15 22:33:44,9.5,,Research,Sprint 2,Sprint 2,"api, database",13
1104, including authentication and profile updates, to improve system usability and security. Focus on backend and UI integration.,Story,Blocked,High,eve,bob,2025-06-05 17:23:17,2025-06-06 17:23:17,,2025-06-18 17:23:17,2.0,,Research,Sprint 5,Sprint 5,auth,10
1105,Task task for Design,Please handle a Task related to Design. Priority: Critical.,Task,Review,Critical,alice,diana,2025-05-23 11:20:41,2025-05-28 11:20:41,,2025-05-29 11:20:41,14.4,,Design,Sprint 5,Sprint 5,api,15
1106,Story task for Development,Please handle a Story related to Development. Priority: Critical.,Story,Review,Critical,charlie,eve,2025-06-02 00:42:12,2025-06-06 00:42:12,,2025-06-13 00:42:12,12.7,,Development,Sprint 2,Sprint 2,"database, ml",3
1107,Story task for Design,Please handle a Story related to Design. Priority: Medium.,Story,Completed,Medium,eve,diana,2025-05-16 12:05:18,2025-05-20 12:05:18,2025-05-24 12:05:18,2025-05-21 12:05:18,5.4,4.9,Design,Sprint 5,Sprint 5,"backend, ml, auth",10
1108,Epic task for Development,Please handle a Epic related to Development. Priority: Critical.,Epic,Blocked,Critical,eve,bob,2025-06-12 10:15:37,2025-06-17 10:15:37,,2025-06-21 10:15:37,2.6,,Development,Sprint 5,Sprint 5,backend,10
1109,Bug task for Research,Please handle a Bug related to Research. Priority: Low.,Bug,In Progress,Low,charlie,alice,2025-05-28 11:10:11,2025-05-29 11:10:11,,2025-06-09 11:10:11,9.0,,Research,Sprint 3,Sprint 3,"auth, ml",2
1110,Task task for Development,Please handle a Task related to Development. Priority: Critical.,Task,Completed,Critical,diana,bob,2025-05-20 03:03:23,2025-05-25 03:03:23,2025-05-30 03:03:23,2025-05-28 03:03:23,12.5,11.1,Development,Sprint 2,Sprint 2,auth,12
1111,Task task for Testing,Please handle a Task related to Testing. Priority: High.,Task,Review,High,alice,eve,2025-06-05 23:16:18,2025-06-06 23:16:18,,2025-06-10 23:16:18,6.6,,Testing,Sprint 2,Sprint 2,"auth, backend, database",3
1112,Task task for Research,Please handle a Task related to Research. Priority: Low.,Task,To Do,Low,charlie,bob,2025-05-20 02:15:22,2025-05-25 02:15:22,,2025-05-30 02:15:22,6.0,,Research,Sprint 5,Sprint 5,"ui, deploy, api",2
1113,Bug task for Research,Please handle a Bug related to Research. Priority: Low.,Bug,Review,Low,charlie,alice,2025-05-17 10:28:07,2025-05-22 10:28:07,,2025-05-27 10:28:07,6.8,,Research,Sprint 2,Sprint 2,deploy,3
1114,Bug task for Design,Please handle a Bug related to Design. Priority: High.,Bug,To Do,High,charlie,diana,2025-06-05 02:34:28,2025-06-06 02:34:28,,2025-06-18 02:34:28,2.8,,Design,Sprint 4,Sprint 4,"deploy, api",8
1115,Story task for Development,Please handle a Story related to Development. Priority: Critical.,Story,Completed,Critical,diana,bob,2025-05-27 05:48:36,2025-05-29 05:48:36,2025-05-31 05:48:36,2025-06-04 05:48:36,8.4,8.4,Development,Sprint 2,Sprint 2,"ml, backend",6
1116, including authentication and profile updates, to improve system usability and security. Focus on backend and UI integration.,Story,Completed,High,eve,diana,2025-06-01 03:00:58,2025-06-02 03:00:58,2025-06-07 03:00:58,2025-06-14 03:00:58,3.5,4.9,Research,Sprint 4,Sprint 4,"auth, api, backend",0
1117,Task task for Research,Please handle a Task related to Research. Priority: High.,Task,Blocked,High,alice,bob,2025-05-18 05:04:07,2025-05-23 05:04:07,,2025-06-01 05:04:07,3.6,,Research,Sprint 5,Sprint 5,"deploy, api",3
1118,Epic task for Development,Please handle a Epic related to Development. Priority: Critical.,Epic,In Progress,Critical,alice,bob,2025-05-21 15:44:55,2025-05-25 15:44:55,,2025-05-31 15:44:55,11.6,,Development,Sprint 3,Sprint 3,"api, auth",1
1119,Task task for Design,Please handle a Task related to Design. Priority: Critical.,Task,In Progress,Critical,bob,alice,2025-06-08 20:42:41,2025-06-12 20:42:41,,2025-06-14 20:42:41,7.7,,Design,Sprint 4,Sprint 4,"ml, api",1
1120,Bug task for Research,Please handle a Bug related to Research. Priority: Critical.,Bug,Review,Critical,eve,diana,2025-06-08 22:49:43,2025-06-12 22:49:43,,2025-06-13 22:49:43,8.5,,Research,Sprint 1,Sprint 1,"api, auth",3
1121,Task task for Design,Please handle a Task related to Design. Priority: Low.,Task,To Do,Low,charlie,eve,2025-05-25 17:46:58,2025-05-27 17:46:58,,2025-06-07 17:46:58,5.4,,Design,Sprint 2,Sprint 2,"auth, api, ui",14
1122,Epic task for Design,Please handle a Epic related to Design. Priority: Medium.,Epic,In Progress,Medium,charlie,bob,2025-06-03 14:03:12,2025-06-05 14:03:12,,2025-06-11 14:03:12,12.9,,Design,Sprint 5,Sprint 5,"database, deploy, ml",10
1123,Bug task for Testing,Please handle a Bug related to Testing. Priority: Low.,Bug,To Do,Low,eve,diana,2025-05-19 22:38:16,2025-05-23 22:38:16,,2025-06-03 22:38:16,12.9,,Testing,Sprint 4,Sprint 4,ui,1
1124,Bug task for Research,Please handle a Bug related to Research. Priority: Critical.,Bug,To Do,Critical,alice,bob,2025-06-04 21:52:30,2025-06-05 21:52:30,,2025-06-19 21:52:30,7.4,,Research,Sprint 1,Sprint 1,"database, ml, backend",3
1125,Story task for Development,Please handle a Story related to Development. Priority: Critical.,Story,To Do,Critical,diana,alice,2025-05-15 13:14:38,2025-05-20 13:14:38,,2025-05-21 13:14:38,12.9,,Development,Sprint 1,Sprint 1,database,2
1126,Bug task for Testing,Please handle a Bug related to Testing. Priority: Critical.,Bug,To Do,Critical,charlie,eve,2025-06-13 15:36:36,2025-06-17 15:36:36,,2025-06-19 15:36:36,3.0,,Testing,Sprint 2,Sprint 2,"api, ui, deploy",2
1127,Epic task for Research,Please handle a Epic related to Research. Priority: Medium.,Epic,Completed,Medium,bob,alice,2025-06-08 22:53:46,2025-06-10 22:53:46,2025-06-15 22:53:46,2025-06-18 22:53:46,13.9,20.6,Research,Sprint 1,Sprint 1,"auth, api, deploy",3
1128,Epic task for Testing,Please handle a Epic related to Testing. Priority: Critical.,Epic,To Do,Critical,alice,bob,2025-05-20 20:35:05,2025-05-21 20:35:05,,2025-05-29 20:35:05,11.6,,Testing,Sprint 5,Sprint 5,"api, ml, ui",7
1129,Bug task for Testing,Please handle a Bug related to Testing. Priority: Critical.,Bug,In Progress,Critical,alice,charlie,2025-05-19 14:16:57,2025-05-24 14:16:57,,2025-05-30 14:16:57,12.6,,Testing,Sprint 5,Sprint 5,auth,3
1130,Epic task for Testing,Please handle a Epic related to Testing. Priority: Medium.,Epic,Blocked,Medium,charlie,bob,2025-06-02 04:01:01,2025-06-03 04:01:01,,2025-06-07 04:01:01,5.6,,Testing,Sprint 4,Sprint 4,database,11
1131,Epic task for Research,Please handle a Epic related to Research. Priority: Low.,Epic,In Progress,Low,bob,eve,2025-05-28 05:01:49,2025-05-30 05:01:49,,2025-06-04 05:01:49,13.3,,Research,Sprint 4,Sprint 4,database,4
1132,Story task for Development,Please handle a Story related to Development. Priority: Critical.,Story,Blocked,Critical,charlie,bob,2025-06-05 18:02:47,2025-06-07 18:02:47,,2025-06-20 18:02:47,16.0,,Development,Sprint 4,Sprint 4,auth,6
1133,Task task for Research,Please handle a Task related to Research. Priority: Critical.,Task,Completed,Critical,eve,diana,2025-05-29 14:54:11,2025-05-30 14:54:11,2025-06-03 14:54:11,2025-06-09 14:54:11,12.4,13.6,Research,Sprint 5,Sprint 5,deploy,4
1134,Bug task for Research,Please handle a Bug related to Research. Priority: Critical.,Bug,Review,Critical,bob,alice,2025-05-21 05:48:19,2025-05-26 05:48:19,,2025-05-30 05:48:19,6.2,,Research,Sprint 5,Sprint 5,ml,8
1135, including authentication and profile updates, to improve system usability and security. Focus on backend and UI integration.,Story,Blocked,Medium,eve,diana,2025-06-09 13:30:56,2025-06-14 13:30:56,,2025-06-21 13:30:56,5.6,,Research,Sprint 2,Sprint 2,ml,7
1136,Task task for Design,Please handle a Task related to Design. Priority: High.,Task,Blocked,High,diana,bob,2025-05-26 13:11:38,2025-05-29 13:11:38,,2025-06-06 13:11:38,5.1,,Design,Sprint 1,Sprint 1,"backend, ui",5
1137,Task task for Testing,Please handle a Task related to Testing. Priority: High.,Task,In Progress,High,charlie,bob,2025-05-17 21:16:32,2025-05-18 21:16:32,,2025-05-25 21:16:32,6.2,,Testing,Sprint 1,Sprint 1,ui,3
1138,Epic task for Testing,Please handle a Epic related to Testing. Priority: Low.,Epic,To Do,Low,eve,diana,2025-05-19 12:27:26,2025-05-20 12:27:26,,2025-06-03 12:27:26,4.2,,Testing,Sprint 2,Sprint 2,"deploy, api",3
1139, including authentication and profile updates, to improve system usability and security. Focus on backend and UI integration.,Story,Blocked,High,eve,alice,2025-05-21 23:17:55,2025-05-22 23:17:55,,2025-06-03 23:17:55,11.7,,Research,Sprint 2,Sprint 2,api,15
1140,Epic task for Research,Please handle a Epic related to Research. Priority: High.,Epic,Completed,High,charlie,eve,2025-06-09 04:14:06,2025-06-12 04:14:06,2025-06-15 04:14:06,2025-06-21 04:14:06,4.3,3.6,Research,Sprint 4,Sprint 4,"deploy, api, backend",4
1141,Task task for Development,Please handle a Task related to Development. Priority: Medium.,Task,Completed,Medium,diana,charlie,2025-05-15 15:16:03,2025-05-18 15:16:03,2025-05-23 15:16:03,2025-05-26 15:16:03,10.5,11.3,Development,Sprint 1,Sprint 1,deploy,9
1142,Story task for Design,Please handle a Story related to Design. Priority: Critical.,Story,In Progress,Critical,charlie,bob,2025-06-12 09:34:14,2025-06-15 09:34:14,,2025-06-25 09:34:14,3.1,,Design,Sprint 3,Sprint 3,database,4
1143,Story task for Design,Please handle a Story related to Design. Priority: High.,Story,Blocked,High,charlie,diana,2025-05-28 16:52:43,2025-05-29 16:52:43,,2025-06-11 16:52:43,4.4,,Design,Sprint 3,Sprint 3,"auth, ui",9
1144,Story task for Testing,Please handle a Story related to Testing. Priority: Medium.,Story,Completed,Medium,bob,diana,2025-06-08 02:19:24,2025-06-12 02:19:24,2025-06-14 02:19:24,2025-06-17 02:19:24,6.6,8.2,Testing,Sprint 5,Sprint 5,"ml, auth, api",4
1145,Bug task for Research,Please handle a Bug related to Research. Priority: Medium.,Bug,In Progress,Medium,diana,alice,2025-06-07 23:18:11,2025-06-09 23:18:11,,2025-06-13 23:18:11,15.1,,Research,Sprint 3,Sprint 3,"api, auth, deploy",11
1146,Bug task for Development,Please handle a Bug related to Development. Priority: High.,Bug,Blocked,High,bob,diana,2025-05-25 08:50:45,2025-05-30 08:50:45,,2025-06-02 08:50:45,8.3,,Development,Sprint 4,Sprint 4,backend,9
1147,Epic task for Design,Please handle a Epic related to Design. Priority: Medium.,Epic,Completed,Medium,diana,charlie,2025-05-20 19:16:56,2025-05-24 19:16:56,2025-05-26 19:16:56,2025-05-28 19:16:56,14.6,14.0,Design,Sprint 4,Sprint 4,"ui, api",15
1148,Task task for Design,Please handle a Task related to Design. Priority: Critical.,Task,Review,Critical,alice,diana,2025-06-04 06:31:06,2025-06-09 06:31:06,,2025-06-12 06:31:06,7.4,,Design,Sprint 3,Sprint 3,"deploy, backend",14
1149,Bug task for Research,Please handle a Bug related to Research. Priority: Low.,Bug,Review,Low,bob,diana,2025-06-03 21:03:05,2025-06-04 21:03:05,,2025-06-08 21:03:05,10.1,,Research,Sprint 3,Sprint 3,database,4
1150,Story task for Development,Please handle a Story related to Development. Priority: Low.,Story,Review,Low,alice,bob,2025-05-16 02:00:02,2025-05-17 02:00:02,,2025-05-22 02:00:02,13.3,,Development,Sprint 3,Sprint 3,api,11
1151,Bug task for Testing,Please handle a Bug related to Testing. Priority: Low.,Bug,Completed,Low,eve,charlie,2025-05-30 00:49:41,2025-06-03 00:49:41,2025-06-05 00:49:41,2025-06-09 00:49:41,9.8,9.6,Testing,Sprint 5,Sprint 5,deploy,3
1152,Task task for Design,Please handle a Task related to Design. Priority: Medium.,Task,Blocked,Medium,bob,diana,2025-05-18 10:58:59,2025-05-19 10:58:59,,2025-05-24 10:58:59,5.8,,Design,Sprint 1,Sprint 1,"api, backend, ui",13
1153,Task task for Design,Please handle a Task related to Design. Priority: Low.,Task,In Progress,Low,eve,charlie,2025-05-18 01:50:31,2025-05-21 01:50:31,,2025-05-29 01:50:31,7.2,,Design,Sprint 2,Sprint 2,deploy,1
1154,Bug task for Testing,Please handle a Bug related to Testing. Priority: Critical.,Bug,Review,Critical,eve,charlie,2025-06-04 08:33:01,2025-06-09 08:33:01,,2025-06-18 08:33:01,8.1,,Testing,Sprint 4,Sprint 4,"database, deploy",5
1155,Epic task for Research,Please handle a Epic related to Research. Priority: High.,Epic,To Do,High,charlie,bob,2025-06-05 15:13:21,2025-06-08 15:13:21,,2025-06-10 15:13:21,6.5,,Research,Sprint 5,Sprint 5,"ui, auth, api",10
1156,Bug task for Testing,Please handle a Bug related to Testing. Priority: High.,Bug,Blocked,High,eve,bob,2025-06-12 17:25:23,2025-06-15 17:25:23,,2025-06-18 17:25:23,13.4,,Testing,Sprint 2,Sprint 2,"auth, deploy, database",13
1157, including authentication and profile updates, to improve system usability and security. Focus on backend and UI integration.,Story,To Do,Low,eve,charlie,2025-05-17 20:22:02,2025-05-18 20:22:02,,2025-05-25 20:22:02,2.6,,Research,Sprint 3,Sprint 3,"database, deploy",3
1158,Epic task for Design,Please handle a Epic related to Design. Priority: Low.,Epic,In Progress,Low,diana,charlie,2025-05-15 22:04:50,2025-05-18 22:04:50,,2025-05-23 22:04:50,13.7,,Design,Sprint 2,Sprint 2,"ml, backend, ui",11
1159,Task task for Testing,Please handle a Task related to Testing. Priority: Low.,Task,In Progress,Low,alice,eve,2025-05-18 09:40:05,2025-05-22 09:40:05,,2025-05-24 09:40:05,8.1,,Testing,Sprint 3,Sprint 3,"ui, api, ml",10
1160,Bug task for Development,Please handle a Bug related to Development. Priority: Medium.,Bug,Blocked,Medium,diana,bob,2025-05-29 09:35:34,2025-06-02 09:35:34,,2025-06-09 09:35:34,13.3,,Development,Sprint 2,Sprint 2,"api, ml, database",12
1161, including authentication and profile updates, to improve system usability and security. Focus on backend and UI integration.,Story,Review,Critical,eve,bob,2025-06-05 18:13:41,2025-06-09 18:13:41,,2025-06-11 18:13:41,10.2,,Research,Sprint 3,Sprint 3,"deploy, api, auth",14
1162,Story task for Design,Please handle a Story related to Design. Priority: Critical.,Story,Review,Critical,charlie,bob,2025-05-31 00:05:57,2025-06-01 00:05:57,,2025-06-11 00:05:57,6.9,,Design,Sprint 5,Sprint 5,"backend, auth",8
1163,Story task for Design,Please handle a Story related to Design. Priority: Critical.,Story,Blocked,Critical,alice,bob,2025-06-01 06:07:55,2025-06-05 06:07:55,,2025-06-08 06:07:55,8.4,,Design,Sprint 4,Sprint 4,"auth, backend",4
1164,Epic task for Design,Please handle a Epic related to Design. Priority: Low.,Epic,To Do,Low,diana,alice,2025-06-07 11:21:00,2025-06-10 11:21:00,,2025-06-13 11:21:00,6.0,,Design,Sprint 5,Sprint 5,"ui, deploy, backend",12
1165,Bug task for Design,Please handle a Bug related to Design. Priority: Critical.,Bug,Review,Critical,eve,diana,2025-06-09 06:51:54,2025-06-12 06:51:54,,2025-06-22 06:51:54,11.6,,Design,Sprint 1,Sprint 1,"ml, auth",2
1166,Story task for Testing,Please handle a Story related to Testing. Priority: Medium.,Story,To Do,Medium,charlie,diana,2025-05-23 17:30:13,2025-05-28 17:30:13,,2025-06-04 17:30:13,10.3,,Testing,Sprint 3,Sprint 3,"auth, database",2
1167,Task task for Design,Please handle a Task related to Design. Priority: Low.,Task,Review,Low,charlie,eve,2025-06-03 07:05:41,2025-06-04 07:05:41,,2025-06-12 07:05:41,15.6,,Design,Sprint 5,Sprint 5,"ui, deploy, database",2
1168,Task task for Research,Please handle a Task related to Research. Priority: Critical.,Task,Completed,Critical,charlie,alice,2025-05-29 02:55:41,2025-05-30 02:55:41,2025-05-31 02:55:41,2025-06-06 02:55:41,8.3,12.0,Research,Sprint 3,Sprint 3,api,11
1169, including authentication and profile updates, to improve system usability and security. Focus on backend and UI integration.,Story,Blocked,Critical,eve,bob,2025-06-02 10:44:49,2025-06-06 10:44:49,,2025-06-16 10:44:49,3.1,,Research,Sprint 2,Sprint 2,"deploy, ui, database",9
1170,Task task for Testing,Please handle a Task related to Testing. Priority: Critical.,Task,To Do,Critical,charlie,diana,2025-05-19 11:34:15,2025-05-21 11:34:15,,2025-06-03 11:34:15,13.4,,Testing,Sprint 5,Sprint 5,"ui, ml, auth",3
1171, including authentication and profile updates, to improve system usability and security. Focus on backend and UI integration.,Story,Review,High,charlie,bob,2025-06-07 19:10:11,2025-06-09 19:10:11,,2025-06-16 19:10:11,9.4,,Research,Sprint 2,Sprint 2,database,0
1172,Epic task for Testing,Please handle a Epic related to Testing. Priority: Medium.,Epic,In Progress,Medium,diana,charlie,2025-05-22 22:45:52,2025-05-25 22:45:52,,2025-05-30 22:45:52,10.4,,Testing,Sprint 4,Sprint 4,"auth, ui, deploy",2
1173,Epic task for Development,Please handle a Epic related to Development. Priority: Medium.,Epic,In Progress,Medium,bob,diana,2025-06-02 15:40:08,2025-06-06 15:40:08,,2025-06-09 15:40:08,12.0,,Development,Sprint 1,Sprint 1,deploy,2
1174,Task task for Development,Please handle a Task related to Development. Priority: High.,Task,In Progress,High,charlie,eve,2025-05-22 15:04:18,2025-05-27 15:04:18,,2025-06-01 15:04:18,14.7,,Development,Sprint 3,Sprint 3,"ml, auth",5
1175,Bug task for Research,Please handle a Bug related to Research. Priority: Low.,Bug,Blocked,Low,charlie,diana,2025-05-18 17:33:26,2025-05-19 17:33:26,,2025-05-27 17:33:26,7.1,,Research,Sprint 1,Sprint 1,"deploy, backend",14
1176,Task task for Development,Please handle a Task related to Development. Priority: Low.,Task,To Do,Low,charlie,bob,2025-05-22 16:00:31,2025-05-24 16:00:31,,2025-06-01 16:00:31,6.2,,Development,Sprint 4,Sprint 4,backend,8
1177,Story task for Design,Please handle a Story related to Design. Priority: High.,Story,Blocked,High,eve,diana,2025-06-04 10:34:16,2025-06-09 10:34:16,,2025-06-13 10:34:16,8.3,,Design,Sprint 3,Sprint 3,"database, auth",12
1178,Bug task for Research,Please handle a Bug related to Research. Priority: Medium.,Bug,Completed,Medium,alice,bob,2025-06-14 05:30:42,2025-06-15 05:30:42,2025-06-18 05:30:42,2025-06-21 05:30:42,8.3,10.3,Research,Sprint 1,Sprint 1,api,0
1179,Epic task for Testing,Please handle a Epic related to Testing. Priority: Medium.,Epic,To Do,Medium,bob,charlie,2025-05-30 17:17:38,2025-06-03 17:17:38,,2025-06-07 17:17:38,2.0,,Testing,Sprint 1,Sprint 1,"ui, auth",6
1180,Task task for Design,Please handle a Task related to Design. Priority: Medium.,Task,Blocked,Medium,charlie,alice,2025-06-11 19:11:52,2025-06-14 19:11:52,,2025-06-26 19:11:52,15.1,,Design,Sprint 4,Sprint 4,ui,0
1181,Epic task for Development,Please handle a Epic related to Development. Priority: High.,Epic,Review,High,charlie,diana,2025-06-11 21:19:00,2025-06-14 21:19:00,,2025-06-25 21:19:00,12.9,,Development,Sprint 5,Sprint 5,"database, ml, auth",12
1182,Bug task for Design,Please handle a Bug related to Design. Priority: Medium.,Bug,Blocked,Medium,charlie,alice,2025-05-18 19:09:06,2025-05-19 19:09:06,,2025-05-26 19:09:06,11.5,,Design,Sprint 1,Sprint 1,"api, database, deploy",15
1183,Epic task for Research,Please handle a Epic related to Research. Priority: Critical.,Epic,Completed,Critical,bob,charlie,2025-05-26 17:03:49,2025-05-29 17:03:49,2025-05-30 17:03:49,2025-06-10 17:03:49,3.9,4.7,Research,Sprint 2,Sprint 2,"ui, ml, auth",13
1184,Task task for Research,Please handle a Task related to Research. Priority: Low.,Task,Completed,Low,eve,diana,2025-05-22 13:53:26,2025-05-27 13:53:26,2025-05-28 13:53:26,2025-06-03 13:53:26,5.9,7.9,Research,Sprint 4,Sprint 4,"ui, backend",9
1185,Bug task for Testing,Please handle a Bug related to Testing. Priority: Medium.,Bug,Completed,Medium,charlie,diana,2025-05-29 23:02:54,2025-06-02 23:02:54,2025-06-07 23:02:54,2025-06-03 23:02:54,2.2,2.6,Testing,Sprint 5,Sprint 5,ui,12
1186,Bug task for Design,Please handle a Bug related to Design. Priority: Low.,Bug,In Progress,Low,alice,bob,2025-05-21 01:19:25,2025-05-26 01:19:25,,2025-05-29 01:19:25,3.2,,Design,Sprint 5,Sprint 5,"ui, deploy",14
1187,Epic task for Development,Please handle a Epic related to Development. Priority: Medium.,Epic,In Progress,Medium,alice,bob,2025-06-04 09:25:32,2025-06-09 09:25:32,,2025-06-18 09:25:32,6.9,,Development,Sprint 2,Sprint 2,auth,4
1188,Epic task for Development,Please handle a Epic related to Development. Priority: High.,Epic,Blocked,High,bob,charlie,2025-06-02 12:07:02,2025-06-04 12:07:02,,2025-06-11 12:07:02,8.6,,Development,Sprint 1,Sprint 1,"deploy, ui",3
1189,Bug task for Testing,Please handle a Bug related to Testing. Priority: Medium.,Bug,Review,Medium,bob,charlie,2025-05-27 23:31:08,2025-06-01 23:31:08,,2025-06-07 23:31:08,12.7,,Testing,Sprint 5,Sprint 5,"database, api, backend",15
1190,Epic task for Research,Please handle a Epic related to Research. Priority: Medium.,Epic,To Do,Medium,alice,bob,2025-05-22 04:29:23,2025-05-27 04:29:23,,2025-06-06 04:29:23,7.1,,Research,Sprint 3,Sprint 3,"api, deploy",11
1191,Epic task for Testing,Please handle a Epic related to Testing. Priority: High.,Epic,In Progress,High,eve,charlie,2025-05-26 20:55:06,2025-05-29 20:55:06,,2025-06-10 20:55:06,2.9,,Testing,Sprint 2,Sprint 2,"database, api, ml",15
1192,Bug task for Design,Please handle a Bug related to Design. Priority: Low.,Bug,Completed,Low,diana,alice,2025-05-16 04:48:35,2025-05-21 04:48:35,2025-05-22 04:48:35,2025-05-30 04:48:35,12.5,15.3,Design,Sprint 4,Sprint 4,"database, ml, api",0
1193,Bug task for Development,Please handle a Bug related to Development. Priority: High.,Bug,To Do,High,alice,eve,2025-06-08 00:24:02,2025-06-10 00:24:02,,2025-06-16 00:24:02,9.5,,Development,Sprint 4,Sprint 4,"deploy, api",6
