task_id,title,description,type,status,priority,assignee,reporter,created_at,start_time,end_time,due_date,estimated_hours,actual_hours,category,board_name,sprint_name,labels,comments_count
1075,Project sell ask song.,Fall less now military product authority point race. Letter stock director above system seek. Stand magazine join Democrat boy. Hundred leg without eight.,Epic,Completed,Critical,bob,diana,2025-06-04 12:58:56,2025-06-05 12:58:56,2025-06-06 12:58:56,2025-06-09 12:58:56,14.7,14.2,Testing,Sprint 3,Sprint 3,"ml, deploy, database",14
1076,Still must long program wear total soon.,Unit professional news risk himself difference American. Enjoy great seat. Five anyone point trial.,Task,Blocked,Medium,charlie,eve,2025-05-17 11:14:52,2025-05-21 11:14:52,,2025-05-23 11:14:52,10.0,,Design,Sprint 2,Sprint 2,backend,14
1077,Nation reduce house note perform long.,Between source knowledge over industry director. Another him meet join sport us condition. Consumer send despite loss finally. International senior tell into suggest describe.,Bug,Review,Low,diana,alice,2025-06-12 15:40:12,2025-06-13 15:40:12,,2025-06-27 15:40:12,10.9,,Research,Sprint 4,Sprint 4,"deploy, database, ui",14
1078,Music provide popular woman use.,You major responsibility full something dream wrong allow. Good democratic section western. Alone my stage bag involve.,Bug,In Progress,Medium,diana,charlie,2025-06-06 19:30:17,2025-06-09 19:30:17,,2025-06-18 19:30:17,11.7,,Development,Sprint 4,Sprint 4,"ml, backend, database",10
1079,Everybody ground nothing fill dark nearly.,Gun late arm two machine career total record. Response born news usually. While structure improve do letter near large with.,Task,In Progress,Critical,diana,charlie,2025-06-09 21:33:37,2025-06-13 21:33:37,,2025-06-15 21:33:37,13.9,,Development,Sprint 5,Sprint 5,"ml, api, database",6
1080,Cost special along the level size.,Imagine peace agreement easy surface audience shake. Fight eight lawyer movie. Last federal sound hair book remain notice.,Story,In Progress,Low,charlie,bob,2025-05-20 21:45:33,2025-05-25 21:45:33,,2025-05-25 21:45:33,7.6,,Design,Sprint 1,Sprint 1,ml,4
1081,Never natural different wait expect term any wrong.,Them guess its attack.,Story,To Do,Critical,diana,bob,2025-06-05 10:57:01,2025-06-06 10:57:01,,2025-06-10 10:57:01,12.4,,Testing,Sprint 5,Sprint 5,api,1
1082,Personal baby less subject itself partner entire history.,Society possible phone agree where purpose conference. Thing newspaper table indicate oil.,Bug,Blocked,High,eve,bob,2025-06-11 19:07:31,2025-06-16 19:07:31,,2025-06-18 19:07:31,13.1,,Testing,Sprint 2,Sprint 2,database,1
1083,Cut care range organization evening right agency recently.,Part various shake political special. Visit four here president share follow late. Ahead article area after.,Bug,Blocked,Low,eve,bob,2025-06-11 17:24:13,2025-06-16 17:24:13,,2025-06-25 17:24:13,6.5,,Research,Sprint 3,Sprint 3,"ui, ml, backend",4
1084,Operation agent yard for time pattern push.,Early doctor list lawyer set serve analysis. Maintain early scientist east.,Bug,In Progress,Medium,charlie,eve,2025-06-07 05:58:19,2025-06-12 05:58:19,,2025-06-15 05:58:19,15.3,,Testing,Sprint 1,Sprint 1,api,5
1085,Record book prove compare under.,Edge field just rule. Worker time how this everyone less tree. Center popular as doctor development seem part measure.,Story,In Progress,Critical,charlie,eve,2025-05-16 10:04:47,2025-05-17 10:04:47,,2025-05-27 10:04:47,15.1,,Design,Sprint 4,Sprint 4,backend,15
1086,Movement skill why other red throw why floor.,Measure surface rather. Decision husband only.,Task,In Progress,Medium,diana,charlie,2025-06-05 04:50:01,2025-06-08 04:50:01,,2025-06-20 04:50:01,8.5,,Testing,Sprint 3,Sprint 3,"backend, auth, deploy",14
1087,Eye western animal moment occur low.,West energy want attack. Open war group win although hit.,Task,Review,High,eve,bob,2025-05-29 08:52:43,2025-05-30 08:52:43,,2025-06-04 08:52:43,13.1,,Design,Sprint 2,Sprint 2,api,2
1088,Institution later chance always usually.,Almost he art surface his not grow. Education accept person.,Bug,In Progress,High,alice,eve,2025-06-12 17:15:54,2025-06-17 17:15:54,,2025-06-20 17:15:54,10.7,,Development,Sprint 4,Sprint 4,"database, auth",1
1089,Area catch close involve human store.,See easy power enough result wall. Design two billion approach camera anything. Score situation must.,Task,Blocked,Critical,charlie,bob,2025-06-13 06:49:48,2025-06-18 06:49:48,,2025-06-20 06:49:48,10.7,,Design,Sprint 4,Sprint 4,ui,3
1090,Return event right traditional.,Heart grow because treatment indeed nothing speak see. Have its evening second administration.,Epic,Blocked,Critical,diana,eve,2025-06-13 12:11:47,2025-06-15 12:11:47,,2025-06-21 12:11:47,4.6,,Development,Sprint 2,Sprint 2,auth,6
1091,Everybody us main culture result.,Anything thus garden candidate decision. Subject hit pass TV book morning minute build.,Epic,Completed,Low,alice,eve,2025-06-13 22:58:54,2025-06-15 22:58:54,2025-06-17 22:58:54,2025-06-22 22:58:54,6.4,8.0,Design,Sprint 3,Sprint 3,backend,15
1092,Style who people bad suddenly find.,Father think weight very difficult. Less nothing his source expect his. Including notice make bit follow.,Bug,To Do,Medium,diana,alice,2025-05-22 05:11:39,2025-05-23 05:11:39,,2025-06-02 05:11:39,2.7,,Design,Sprint 4,Sprint 4,"auth, api",8
1093,Someone stuff chance economy quality radio measure.,Issue kitchen window food military writer. Chair with leader point. Morning budget sea what available what agree.,Task,To Do,Critical,diana,bob,2025-06-08 19:52:43,2025-06-09 19:52:43,,2025-06-21 19:52:43,11.4,,Testing,Sprint 5,Sprint 5,"deploy, ui, ml",8
1094,Pick house risk should question century great.,Whom great traditional Mrs seven. Party score arm head nor. View happen drop offer free total certain rather.,Epic,Blocked,Medium,charlie,alice,2025-05-15 07:47:34,2025-05-19 07:47:34,,2025-05-30 07:47:34,4.5,,Development,Sprint 1,Sprint 1,database,8
1095,Collection newspaper audience technology player.,Month fact best place recognize. Watch meet during among receive ball night project. Serve some lead.,Bug,Completed,Low,alice,bob,2025-06-01 10:05:01,2025-06-05 10:05:01,2025-06-08 10:05:01,2025-06-10 10:05:01,15.0,16.7,Testing,Sprint 1,Sprint 1,"ml, deploy, auth",6
1096,Week maintain place both.,Glass time low seven national attorney back writer. Key data job away.,Task,In Progress,Medium,eve,charlie,2025-06-07 21:25:49,2025-06-10 21:25:49,,2025-06-22 21:25:49,2.0,,Development,Sprint 5,Sprint 5,ml,4
1097,Believe heart standard.,Money authority stay fund people partner. Religious along mouth defense window. Institution explain pull off.,Bug,In Progress,Critical,eve,alice,2025-05-18 19:33:00,2025-05-23 19:33:00,,2025-05-27 19:33:00,5.7,,Testing,Sprint 1,Sprint 1,"api, auth",6
1098,Culture here already memory company debate.,Around force measure company animal physical official. Owner may certain guy way child light.,Epic,Blocked,High,bob,diana,2025-06-06 06:53:32,2025-06-10 06:53:32,,2025-06-15 06:53:32,14.9,,Development,Sprint 3,Sprint 3,"ml, database, ui",6
1099,Bag worker worry grow method person particular even.,Material bar break. Work remember attention likely approach. Really recent none look.,Epic,Completed,Low,bob,alice,2025-05-31 08:44:22,2025-06-04 08:44:22,2025-06-05 08:44:22,2025-06-15 08:44:22,13.9,13.4,Research,Sprint 3,Sprint 3,"ui, backend",6
1100,Letter board hotel group nearly particularly million college.,Fly recently country area best down live. Deep ready seem offer body operation.,Task,Review,Low,bob,alice,2025-06-13 16:03:52,2025-06-14 16:03:52,,2025-06-23 16:03:52,10.9,,Design,Sprint 5,Sprint 5,"auth, deploy",1
1101,Offer way health personal.,Case church ahead leave talk kind. Position side those perhaps all they.,Story,To Do,Medium,eve,diana,2025-06-02 23:59:38,2025-06-03 23:59:38,,2025-06-13 23:59:38,6.0,,Testing,Sprint 5,Sprint 5,"database, api",0
1102,Central television data list face talk traditional.,Might final it prepare second kind. Industry give here challenge security brother. Little boy also ground stand consider can.,Bug,Completed,Medium,alice,bob,2025-06-07 19:34:58,2025-06-11 19:34:58,2025-06-15 19:34:58,2025-06-15 19:34:58,12.6,16.5,Development,Sprint 1,Sprint 1,"api, deploy",3
1103,Also take record his.,Stay space unit specific style chair your. Two through parent avoid term body.,Story,In Progress,Low,charlie,diana,2025-06-04 22:33:44,2025-06-06 22:33:44,,2025-06-15 22:33:44,9.5,,Research,Sprint 2,Sprint 2,"api, database",13
1104,Nothing scene treatment think interesting everything begin for.,Particular box street into join one tend. Property somebody month career stuff station since. Think important baby land blood catch.,Story,Blocked,High,eve,bob,2025-06-05 17:23:17,2025-06-06 17:23:17,,2025-06-18 17:23:17,2.0,,Research,Sprint 5,Sprint 5,auth,10
1105,Recent activity truth option.,Mention feel she certainly. House idea edge boy. Their remember business perhaps tough challenge.,Task,Review,Critical,alice,diana,2025-05-23 11:20:41,2025-05-28 11:20:41,,2025-05-29 11:20:41,14.4,,Design,Sprint 5,Sprint 5,api,15
1106,Member these necessary push if.,Bank close heavy plan individual recent court. Case move heart or instead cause.,Story,Review,Critical,charlie,eve,2025-06-02 00:42:12,2025-06-06 00:42:12,,2025-06-13 00:42:12,12.7,,Development,Sprint 2,Sprint 2,"database, ml",3
1107,Really expert amount law good.,Buy him allow tough to. Would red threat bit five describe. Weight must manager environmental usually pull.,Story,Completed,Medium,eve,diana,2025-05-16 12:05:18,2025-05-20 12:05:18,2025-05-24 12:05:18,2025-05-21 12:05:18,5.4,4.9,Design,Sprint 5,Sprint 5,"backend, ml, auth",10
1108,Ready song alone grow their respond.,Dream situation mother small yeah table address window. Ground wide head light quite second daughter. Site game as include risk force.,Epic,Blocked,Critical,eve,bob,2025-06-12 10:15:37,2025-06-17 10:15:37,,2025-06-21 10:15:37,2.6,,Development,Sprint 5,Sprint 5,backend,10
1109,Production study court hotel will garden national.,Act fear eat well off measure key. Success really week officer face condition. Address least issue former movement analysis speech.,Bug,In Progress,Low,charlie,alice,2025-05-28 11:10:11,2025-05-29 11:10:11,,2025-06-09 11:10:11,9.0,,Research,Sprint 3,Sprint 3,"auth, ml",2
1110,Wish build investment provide news contain.,Fight second her Congress official him major. Defense attack door. Be cost computer entire to trip again.,Task,Completed,Critical,diana,bob,2025-05-20 03:03:23,2025-05-25 03:03:23,2025-05-30 03:03:23,2025-05-28 03:03:23,12.5,11.1,Development,Sprint 2,Sprint 2,auth,12
1111,Peace some board receive last.,Program produce foot have coach reflect traditional. Citizen exist organization anyone rock senior term.,Task,Review,High,alice,eve,2025-06-05 23:16:18,2025-06-06 23:16:18,,2025-06-10 23:16:18,6.6,,Testing,Sprint 2,Sprint 2,"auth, backend, database",3
1112,Wall red fund trouble.,Happy speak material mouth relate western. Particular happen husband indeed woman base.,Task,To Do,Low,charlie,bob,2025-05-20 02:15:22,2025-05-25 02:15:22,,2025-05-30 02:15:22,6.0,,Research,Sprint 5,Sprint 5,"ui, deploy, api",2
1113,Yourself church town reduce.,Able too cell operation Republican. Floor top meeting two final lot staff stock.,Bug,Review,Low,charlie,alice,2025-05-17 10:28:07,2025-05-22 10:28:07,,2025-05-27 10:28:07,6.8,,Research,Sprint 2,Sprint 2,deploy,3
1114,Buy wrong sit on magazine model market.,Stop miss enjoy quite important. Rather likely on leave customer possible man. Network together suggest cause especially debate size.,Bug,To Do,High,charlie,diana,2025-06-05 02:34:28,2025-06-06 02:34:28,,2025-06-18 02:34:28,2.8,,Design,Sprint 4,Sprint 4,"deploy, api",8
1115,East very pattern others.,Maintain all see dark. Follow size affect other but building write. Above gun true television often over.,Story,Completed,Critical,diana,bob,2025-05-27 05:48:36,2025-05-29 05:48:36,2025-05-31 05:48:36,2025-06-04 05:48:36,8.4,8.4,Development,Sprint 2,Sprint 2,"ml, backend",6
1116,Drive lot official Democrat main.,Process yeah same want. Door group way stage.,Story,Completed,High,eve,diana,2025-06-01 03:00:58,2025-06-02 03:00:58,2025-06-07 03:00:58,2025-06-14 03:00:58,3.5,4.9,Research,Sprint 4,Sprint 4,"auth, api, backend",0
1117,Window stage staff side conference institution this.,Radio occur teacher subject. Particularly method trade.,Task,Blocked,High,alice,bob,2025-05-18 05:04:07,2025-05-23 05:04:07,,2025-06-01 05:04:07,3.6,,Research,Sprint 5,Sprint 5,"deploy, api",3
1118,Month window realize seat front like.,Grow then according. Size shake forget draw radio anyone debate wind. Stop identify yes poor local.,Epic,In Progress,Critical,alice,bob,2025-05-21 15:44:55,2025-05-25 15:44:55,,2025-05-31 15:44:55,11.6,,Development,Sprint 3,Sprint 3,"api, auth",1
1119,South feeling hold job sound include billion.,Education discuss lose around beautiful page look seem.,Task,In Progress,Critical,bob,alice,2025-06-08 20:42:41,2025-06-12 20:42:41,,2025-06-14 20:42:41,7.7,,Design,Sprint 4,Sprint 4,"ml, api",1
1120,Task low subject Mr.,Treatment or commercial recognize event. Organization green camera magazine then two. Down different consider money able opportunity.,Bug,Review,Critical,eve,diana,2025-06-08 22:49:43,2025-06-12 22:49:43,,2025-06-13 22:49:43,8.5,,Research,Sprint 1,Sprint 1,"api, auth",3
1121,Rich hit together day hand.,Tough continue choose dark finally home. Type buy have no.,Task,To Do,Low,charlie,eve,2025-05-25 17:46:58,2025-05-27 17:46:58,,2025-06-07 17:46:58,5.4,,Design,Sprint 2,Sprint 2,"auth, api, ui",14
1122,Throw for money option sense PM.,Certain sign impact writer. Red run office woman. Eight would program final guess game almost real.,Epic,In Progress,Medium,charlie,bob,2025-06-03 14:03:12,2025-06-05 14:03:12,,2025-06-11 14:03:12,12.9,,Design,Sprint 5,Sprint 5,"database, deploy, ml",10
1123,Strategy wear great growth character evidence.,Case stuff some. Some under truth act.,Bug,To Do,Low,eve,diana,2025-05-19 22:38:16,2025-05-23 22:38:16,,2025-06-03 22:38:16,12.9,,Testing,Sprint 4,Sprint 4,ui,1
1124,Still decision example series which.,Fire option similar community similar beat. So night security turn. Safe before help.,Bug,To Do,Critical,alice,bob,2025-06-04 21:52:30,2025-06-05 21:52:30,,2025-06-19 21:52:30,7.4,,Research,Sprint 1,Sprint 1,"database, ml, backend",3
1125,Plant trouble result adult develop institution certainly.,Training national last produce guess less its south. Effort voice inside check save toward school.,Story,To Do,Critical,diana,alice,2025-05-15 13:14:38,2025-05-20 13:14:38,,2025-05-21 13:14:38,12.9,,Development,Sprint 1,Sprint 1,database,2
1126,Top bar good find.,Rich break range small its past. Sure by name that eat magazine.,Bug,To Do,Critical,charlie,eve,2025-06-13 15:36:36,2025-06-17 15:36:36,,2025-06-19 15:36:36,3.0,,Testing,Sprint 2,Sprint 2,"api, ui, deploy",2
1127,Stuff visit leave interview perform apply family.,Good rise election mouth affect then military. Main out skill college start heart from. Material would value compare discuss.,Epic,Completed,Medium,bob,alice,2025-06-08 22:53:46,2025-06-10 22:53:46,2025-06-15 22:53:46,2025-06-18 22:53:46,13.9,20.6,Research,Sprint 1,Sprint 1,"auth, api, deploy",3
1128,Final understand indeed woman.,Last pressure million test. Player color finish ask hair.,Epic,To Do,Critical,alice,bob,2025-05-20 20:35:05,2025-05-21 20:35:05,,2025-05-29 20:35:05,11.6,,Testing,Sprint 5,Sprint 5,"api, ml, ui",7
1129,Soon region attorney yeah with.,Suddenly discover last carry teach. Attorney continue bit standard manage sit. People fly these present. Type nice wrong rich picture.,Bug,In Progress,Critical,alice,charlie,2025-05-19 14:16:57,2025-05-24 14:16:57,,2025-05-30 14:16:57,12.6,,Testing,Sprint 5,Sprint 5,auth,3
1130,Hot on else.,Movement interview impact season sign new eye. Through western ready with sing thank brother.,Epic,Blocked,Medium,charlie,bob,2025-06-02 04:01:01,2025-06-03 04:01:01,,2025-06-07 04:01:01,5.6,,Testing,Sprint 4,Sprint 4,database,11
1131,Social politics end theory education process wait.,Above level sing program morning. Fast candidate soldier pattern fast gun item population.,Epic,In Progress,Low,bob,eve,2025-05-28 05:01:49,2025-05-30 05:01:49,,2025-06-04 05:01:49,13.3,,Research,Sprint 4,Sprint 4,database,4
1132,Sure clearly smile quite history.,House light require majority success mean whole. Probably story position candidate agree director.,Story,Blocked,Critical,charlie,bob,2025-06-05 18:02:47,2025-06-07 18:02:47,,2025-06-20 18:02:47,16.0,,Development,Sprint 4,Sprint 4,auth,6
1133,Whom city rather.,Letter impact turn low. Those environment glass. Leg significant spend begin ball.,Task,Completed,Critical,eve,diana,2025-05-29 14:54:11,2025-05-30 14:54:11,2025-06-03 14:54:11,2025-06-09 14:54:11,12.4,13.6,Research,Sprint 5,Sprint 5,deploy,4
1134,Reach sometimes evening research.,Contain first half indeed shoulder. Item popular against data support capital middle.,Bug,Review,Critical,bob,alice,2025-05-21 05:48:19,2025-05-26 05:48:19,,2025-05-30 05:48:19,6.2,,Research,Sprint 5,Sprint 5,ml,8
1135,Just which manager watch point.,Heavy break painting hand. Herself cultural business present remember girl. Nearly research network. Western even run voice away feel.,Story,Blocked,Medium,eve,diana,2025-06-09 13:30:56,2025-06-14 13:30:56,,2025-06-21 13:30:56,5.6,,Research,Sprint 2,Sprint 2,ml,7
1136,Address sea issue of until soldier just.,Skin near could another response. Bit section sure author part do picture. Bad send attorney less.,Task,Blocked,High,diana,bob,2025-05-26 13:11:38,2025-05-29 13:11:38,,2025-06-06 13:11:38,5.1,,Design,Sprint 1,Sprint 1,"backend, ui",5
1137,Gas take nation investment.,Local property else student artist form respond.,Task,In Progress,High,charlie,bob,2025-05-17 21:16:32,2025-05-18 21:16:32,,2025-05-25 21:16:32,6.2,,Testing,Sprint 1,Sprint 1,ui,3
1138,Among material class financial himself tell such.,Discussion daughter crime statement big operation tell. West employee subject seek within best.,Epic,To Do,Low,eve,diana,2025-05-19 12:27:26,2025-05-20 12:27:26,,2025-06-03 12:27:26,4.2,,Testing,Sprint 2,Sprint 2,"deploy, api",3
1139,To visit without and memory here.,Very small compare leg sense. Question perform from total wind. Term however president offer decade.,Story,Blocked,High,eve,alice,2025-05-21 23:17:55,2025-05-22 23:17:55,,2025-06-03 23:17:55,11.7,,Research,Sprint 2,Sprint 2,api,15
1140,Back ball challenge trial.,Sort parent however. Blood start model machine beautiful brother town. Condition any our responsibility happen rate officer.,Epic,Completed,High,charlie,eve,2025-06-09 04:14:06,2025-06-12 04:14:06,2025-06-15 04:14:06,2025-06-21 04:14:06,4.3,3.6,Research,Sprint 4,Sprint 4,"deploy, api, backend",4
1141,Discussion even young mouth cold ahead.,Role stage according voice that picture. Memory turn effort discuss.,Task,Completed,Medium,diana,charlie,2025-05-15 15:16:03,2025-05-18 15:16:03,2025-05-23 15:16:03,2025-05-26 15:16:03,10.5,11.3,Development,Sprint 1,Sprint 1,deploy,9
1142,Son plant who building measure.,Home share see single those such.,Story,In Progress,Critical,charlie,bob,2025-06-12 09:34:14,2025-06-15 09:34:14,,2025-06-25 09:34:14,3.1,,Design,Sprint 3,Sprint 3,database,4
1143,Example property example necessary admit economic.,Although carry close today clear stage father sing. Wish not develop professor child possible base idea.,Story,Blocked,High,charlie,diana,2025-05-28 16:52:43,2025-05-29 16:52:43,,2025-06-11 16:52:43,4.4,,Design,Sprint 3,Sprint 3,"auth, ui",9
1144,Head laugh author game great page player.,Generation where put short nation. Game institution happy page yard positive.,Story,Completed,Medium,bob,diana,2025-06-08 02:19:24,2025-06-12 02:19:24,2025-06-14 02:19:24,2025-06-17 02:19:24,6.6,8.2,Testing,Sprint 5,Sprint 5,"ml, auth, api",4
1145,Station response last use.,Decide audience modern child. Chance carry find tell drive image suddenly. Weight personal receive even audience.,Bug,In Progress,Medium,diana,alice,2025-06-07 23:18:11,2025-06-09 23:18:11,,2025-06-13 23:18:11,15.1,,Research,Sprint 3,Sprint 3,"api, auth, deploy",11
1146,Article form about I.,Get sense or you. Could at knowledge design girl region property.,Bug,Blocked,High,bob,diana,2025-05-25 08:50:45,2025-05-30 08:50:45,,2025-06-02 08:50:45,8.3,,Development,Sprint 4,Sprint 4,backend,9
1147,Affect rich reveal decision me.,By base red film bank. View page four theory record bag international.,Epic,Completed,Medium,diana,charlie,2025-05-20 19:16:56,2025-05-24 19:16:56,2025-05-26 19:16:56,2025-05-28 19:16:56,14.6,14.0,Design,Sprint 4,Sprint 4,"ui, api",15
1148,Suffer husband leader expect office.,In medical them case wide give. Watch rich type series official. Town consider than player experience sign turn personal.,Task,Review,Critical,alice,diana,2025-06-04 06:31:06,2025-06-09 06:31:06,,2025-06-12 06:31:06,7.4,,Design,Sprint 3,Sprint 3,"deploy, backend",14
1149,Heart music left health.,Budget pretty stay relate. Thus audience technology color very ask stock then. Type plant writer under dark important employee. Painting return organization remember explain action east.,Bug,Review,Low,bob,diana,2025-06-03 21:03:05,2025-06-04 21:03:05,,2025-06-08 21:03:05,10.1,,Research,Sprint 3,Sprint 3,database,4
1150,Big nation if sure because.,Check body development start.,Story,Review,Low,alice,bob,2025-05-16 02:00:02,2025-05-17 02:00:02,,2025-05-22 02:00:02,13.3,,Development,Sprint 3,Sprint 3,api,11
1151,Lay collection method support.,Professional sing decision office system we moment. Sort dark admit student for. Language sort by fill unit mind.,Bug,Completed,Low,eve,charlie,2025-05-30 00:49:41,2025-06-03 00:49:41,2025-06-05 00:49:41,2025-06-09 00:49:41,9.8,9.6,Testing,Sprint 5,Sprint 5,deploy,3
1152,Exactly very less ground suffer mind hundred medical.,American already because just think. System special outside everything.,Task,Blocked,Medium,bob,diana,2025-05-18 10:58:59,2025-05-19 10:58:59,,2025-05-24 10:58:59,5.8,,Design,Sprint 1,Sprint 1,"api, backend, ui",13
1153,Once mother option performance outside my identify.,Tax individual great various child. So individual over attorney charge down nothing. Or civil involve outside herself.,Task,In Progress,Low,eve,charlie,2025-05-18 01:50:31,2025-05-21 01:50:31,,2025-05-29 01:50:31,7.2,,Design,Sprint 2,Sprint 2,deploy,1
1154,Reason red nothing store board sport.,Call hit car produce account minute. Main dog eye leader meet husband foot. But population cell lead number visit.,Bug,Review,Critical,eve,charlie,2025-06-04 08:33:01,2025-06-09 08:33:01,,2025-06-18 08:33:01,8.1,,Testing,Sprint 4,Sprint 4,"database, deploy",5
1155,Travel little either star mean trip.,Show voice administration establish baby reality.,Epic,To Do,High,charlie,bob,2025-06-05 15:13:21,2025-06-08 15:13:21,,2025-06-10 15:13:21,6.5,,Research,Sprint 5,Sprint 5,"ui, auth, api",10
1156,Brother home very sense itself answer.,Fall conference size baby good. Ready game run reflect decide religious soon.,Bug,Blocked,High,eve,bob,2025-06-12 17:25:23,2025-06-15 17:25:23,,2025-06-18 17:25:23,13.4,,Testing,Sprint 2,Sprint 2,"auth, deploy, database",13
1157,Know eye short order somebody hit.,Fish other brother institution. Billion teach standard both religious anyone. Plant fall product indeed possible direction.,Story,To Do,Low,eve,charlie,2025-05-17 20:22:02,2025-05-18 20:22:02,,2025-05-25 20:22:02,2.6,,Research,Sprint 3,Sprint 3,"database, deploy",3
1158,World though lawyer take scene open.,Commercial yourself break herself other book. Discover popular international together security create list recognize. Simple bill enter physical.,Epic,In Progress,Low,diana,charlie,2025-05-15 22:04:50,2025-05-18 22:04:50,,2025-05-23 22:04:50,13.7,,Design,Sprint 2,Sprint 2,"ml, backend, ui",11
1159,Movement most might food every try move.,Report practice model summer much light source. Figure environmental stock material interview. No size hit rest hot as.,Task,In Progress,Low,alice,eve,2025-05-18 09:40:05,2025-05-22 09:40:05,,2025-05-24 09:40:05,8.1,,Testing,Sprint 3,Sprint 3,"ui, api, ml",10
1160,Many society power firm.,Market during down recently. Whom sense care establish through personal.,Bug,Blocked,Medium,diana,bob,2025-05-29 09:35:34,2025-06-02 09:35:34,,2025-06-09 09:35:34,13.3,,Development,Sprint 2,Sprint 2,"api, ml, database",12
1161,Step leg whole quickly rise chance clear.,Model tax show through article pull. Who make nature.,Story,Review,Critical,eve,bob,2025-06-05 18:13:41,2025-06-09 18:13:41,,2025-06-11 18:13:41,10.2,,Research,Sprint 3,Sprint 3,"deploy, api, auth",14
1162,True early prove art away mind.,Line hard beautiful hotel gun down.,Story,Review,Critical,charlie,bob,2025-05-31 00:05:57,2025-06-01 00:05:57,,2025-06-11 00:05:57,6.9,,Design,Sprint 5,Sprint 5,"backend, auth",8
1163,Catch maybe board executive hot.,Economic attorney best decision.,Story,Blocked,Critical,alice,bob,2025-06-01 06:07:55,2025-06-05 06:07:55,,2025-06-08 06:07:55,8.4,,Design,Sprint 4,Sprint 4,"auth, backend",4
1164,Back soldier computer put.,Customer remember guy could democratic. Consider rise as page other increase. Painting decision seat information history.,Epic,To Do,Low,diana,alice,2025-06-07 11:21:00,2025-06-10 11:21:00,,2025-06-13 11:21:00,6.0,,Design,Sprint 5,Sprint 5,"ui, deploy, backend",12
1165,His each few present wall child instead.,Know live alone woman low step service. Window reach throughout challenge. Break shake collection the whom arrive direction.,Bug,Review,Critical,eve,diana,2025-06-09 06:51:54,2025-06-12 06:51:54,,2025-06-22 06:51:54,11.6,,Design,Sprint 1,Sprint 1,"ml, auth",2
1166,Relationship light itself image better institution four.,Yard top themselves true chair behind either. Law want though. Raise past throw identify represent system.,Story,To Do,Medium,charlie,diana,2025-05-23 17:30:13,2025-05-28 17:30:13,,2025-06-04 17:30:13,10.3,,Testing,Sprint 3,Sprint 3,"auth, database",2
1167,Artist available run number behavior.,No move with spring stuff off.,Task,Review,Low,charlie,eve,2025-06-03 07:05:41,2025-06-04 07:05:41,,2025-06-12 07:05:41,15.6,,Design,Sprint 5,Sprint 5,"ui, deploy, database",2
1168,Defense hold wide their receive story kid traditional.,Final over social quite stay kind computer. Everybody very decide real.,Task,Completed,Critical,charlie,alice,2025-05-29 02:55:41,2025-05-30 02:55:41,2025-05-31 02:55:41,2025-06-06 02:55:41,8.3,12.0,Research,Sprint 3,Sprint 3,api,11
1169,Pay boy machine enjoy list.,Respond play speech manager. Capital form part far. Tax tonight involve car capital throughout. Assume late author theory huge north box become.,Story,Blocked,Critical,eve,bob,2025-06-02 10:44:49,2025-06-06 10:44:49,,2025-06-16 10:44:49,3.1,,Research,Sprint 2,Sprint 2,"deploy, ui, database",9
1170,Prepare seem institution report.,Add sell letter available. Toward present consider purpose door church enjoy option. Top magazine hotel write worker short.,Task,To Do,Critical,charlie,diana,2025-05-19 11:34:15,2025-05-21 11:34:15,,2025-06-03 11:34:15,13.4,,Testing,Sprint 5,Sprint 5,"ui, ml, auth",3
1171,It treatment public commercial simply may share.,Wind message generation charge either line. Physical truth process.,Story,Review,High,charlie,bob,2025-06-07 19:10:11,2025-06-09 19:10:11,,2025-06-16 19:10:11,9.4,,Research,Sprint 2,Sprint 2,database,0
1172,Different discussion modern it sing himself.,Decade wonder moment bar parent hour leave. Involve call institution end matter quite. Way view career thousand.,Epic,In Progress,Medium,diana,charlie,2025-05-22 22:45:52,2025-05-25 22:45:52,,2025-05-30 22:45:52,10.4,,Testing,Sprint 4,Sprint 4,"auth, ui, deploy",2
1173,Most force like American myself also outside.,Upon both stand loss size right probably. Less true lose most mission carry indicate.,Epic,In Progress,Medium,bob,diana,2025-06-02 15:40:08,2025-06-06 15:40:08,,2025-06-09 15:40:08,12.0,,Development,Sprint 1,Sprint 1,deploy,2
1174,Part peace fire agent rise nearly four.,Here per save hundred know accept marriage. Guess message TV woman upon practice.,Task,In Progress,High,charlie,eve,2025-05-22 15:04:18,2025-05-27 15:04:18,,2025-06-01 15:04:18,14.7,,Development,Sprint 3,Sprint 3,"ml, auth",5
1175,Black wait option race represent.,Sit chance tree employee. Son article he nature relationship. Road half measure floor material.,Bug,Blocked,Low,charlie,diana,2025-05-18 17:33:26,2025-05-19 17:33:26,,2025-05-27 17:33:26,7.1,,Research,Sprint 1,Sprint 1,"deploy, backend",14
1176,Carry choose need hope study of bar.,Million onto company million central hot tend born. Know per sign TV region realize he task. Build determine task vote.,Task,To Do,Low,charlie,bob,2025-05-22 16:00:31,2025-05-24 16:00:31,,2025-06-01 16:00:31,6.2,,Development,Sprint 4,Sprint 4,backend,8
1177,Future room region wonder view through.,Remember hundred individual somebody action scene.,Story,Blocked,High,eve,diana,2025-06-04 10:34:16,2025-06-09 10:34:16,,2025-06-13 10:34:16,8.3,,Design,Sprint 3,Sprint 3,"database, auth",12
